Rk,Player,Season,Age,Tm,Lg,WS,VORP,BPM,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
304,Dale Ellis\ellisda01,1988-89,28,SEA,NBA,10.8,3.3,2.1,82,82,38.9,10.5,20.9,8.5,16.7,2.0,4.1,4.6,5.6,1.9,2.3,4.2,2.0,1.3,0.3,2.7,2.4,27.5,.501,.507,.478,.549,.816,.589
305,Paul George\georgpa01,2013-14,23,IND,NBA,10.8,4.9,4.7,80,80,36.2,7.2,17.0,4.9,10.8,2.3,6.3,5.0,5.8,0.8,6.0,6.8,3.5,1.9,0.3,2.8,2.5,21.7,.424,.458,.364,.490,.864,.555
306,Chris Mullin\mullich01,1991-92,28,GSW,NBA,10.8,4.6,3.5,81,81,41.3,10.2,19.6,9.5,17.4,0.8,2.2,4.3,5.2,1.6,4.0,5.6,3.5,2.1,0.8,2.5,2.1,25.6,.524,.544,.366,.544,.833,.586
307,Dikembe Mutombo\mutomdi01,1997-98,31,ATL,NBA,10.8,3.3,2.5,82,82,35.6,4.9,9.1,4.9,9.1,0.0,0.0,3.7,5.5,3.4,8.0,11.4,1.0,0.4,3.4,2.0,3.1,13.4,.537,.537,,.537,.670,.584
308,Gary Payton\paytoga01,2000-01,32,SEA,NBA,10.8,5.1,4.3,79,79,41.1,9.2,20.1,7.9,16.7,1.3,3.4,3.4,4.5,0.9,3.6,4.6,8.1,1.6,0.3,2.6,2.3,23.1,.456,.472,.375,.488,.766,.522
309,Glen Rice\ricegl01,1996-97,29,CHH,NBA,10.8,2.7,1.2,79,78,42.6,9.1,19.2,6.5,13.6,2.6,5.6,5.9,6.8,0.8,3.2,4.0,2.0,0.9,0.3,2.2,2.4,26.8,.477,.480,.470,.546,.867,.605
310,Mitch Richmond\richmmi01,1996-97,31,SAC,NBA,10.8,4.2,3.3,81,81,38.6,8.9,19.5,6.3,13.6,2.5,5.9,5.6,6.6,0.7,3.2,3.9,4.2,1.5,0.3,2.9,2.6,25.9,.454,.466,.428,.519,.861,.578
311,Dominique Wilkins\wilkido01,1985-86,26,ATL,NBA,10.8,4.3,3.6,78,78,39.1,11.4,24.3,11.2,23.4,0.2,0.9,7.4,9.0,3.3,4.6,7.9,2.6,1.8,0.6,3.2,2.2,30.3,.468,.479,.186,.472,.818,.536
312,Ray Allen\allenra02,2004-05,29,SEA,NBA,10.7,4.4,3.7,78,78,39.3,8.2,19.2,5.5,12.0,2.7,7.1,4.8,5.5,1.0,3.4,4.4,3.7,1.1,0.1,2.2,2.1,23.9,.428,.459,.376,.498,.883,.555
313,Kobe Bryant\bryanko01,2003-04,25,LAL,NBA,10.7,4.7,5.7,65,64,37.6,7.9,18.1,6.8,14.8,1.1,3.3,7.0,8.2,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,24.0,.438,.463,.327,.468,.852,.551
314,Terry Cummings\cummite01,1984-85,23,MIL,NBA,10.7,4.0,3.8,79,78,34.5,9.6,19.4,9.6,19.4,0.0,0.0,4.3,5.9,3.1,6.0,9.1,2.9,1.5,0.8,2.4,3.3,23.6,.495,.496,.000,.495,.741,.536
315,Kevin Garnett\garneke01,2006-07,30,MIN,NBA,10.7,5.2,5.0,76,76,39.4,8.4,17.6,8.2,16.9,0.2,0.7,5.5,6.6,2.4,10.4,12.8,4.1,1.2,1.7,2.7,2.4,22.4,.476,.487,.214,.480,.835,.546
316,George Gervin\gervige01,1981-82,29,SAS,NBA,10.7,2.6,1.7,79,79,35.7,12.6,25.2,12.4,24.7,0.1,0.5,7.0,8.1,1.7,3.2,5.0,2.4,1.0,0.6,2.7,2.7,32.3,.500,.504,.278,.502,.864,.562
317,Anfernee Hardaway\hardaan01,1994-95,23,ORL,NBA,10.7,4.5,4.2,77,77,37.7,7.6,14.8,6.5,11.6,1.1,3.2,4.6,6.0,1.8,2.6,4.4,7.2,1.7,0.3,3.4,2.1,20.9,.512,.558,.349,.550,.769,.599
318,Grant Hill\hillgr01,1999-00,27,DET,NBA,10.7,4.7,4.8,74,74,37.5,9.4,19.2,8.9,17.9,0.5,1.3,6.5,8.2,1.3,5.3,6.6,5.2,1.4,0.6,3.2,2.6,25.8,.489,.500,.347,.501,.795,.565
319,Hakeem Olajuwon\olajuha01,1987-88,25,HOU,NBA,10.7,5.0,5.0,79,79,35.8,9.0,17.5,9.0,17.5,0.0,0.1,4.8,6.9,3.8,8.3,12.1,2.1,2.1,2.7,3.1,4.1,22.8,.514,.516,.000,.514,.695,.555
320,Hakeem Olajuwon\olajuha01,1994-95,32,HOU,NBA,10.7,5.3,5.3,72,72,39.6,11.1,21.5,11.0,21.2,0.0,0.2,5.6,7.5,2.4,8.4,10.8,3.5,1.8,3.4,3.3,3.5,27.8,.517,.520,.188,.517,.756,.563
321,Amar'e Stoudemire\stoudam01,2009-10,27,PHO,NBA,10.7,1.6,0.3,82,82,34.6,8.6,15.4,8.6,15.3,0.0,0.1,5.9,7.7,2.8,6.1,8.9,1.0,0.6,1.0,2.6,3.4,23.1,.557,.559,.167,.557,.771,.615
322,Chris Webber\webbech01,1999-00,26,SAC,NBA,10.7,5.7,5.9,75,75,38.4,10.0,20.6,9.6,19.4,0.4,1.3,4.1,5.5,2.5,8.0,10.5,4.6,1.6,1.7,2.9,3.5,24.5,.483,.496,.284,.492,.751,.530
323,Charles Barkley\barklch01,1994-95,31,PHO,NBA,10.6,5.1,6.4,68,66,35.0,8.1,16.8,7.1,13.6,1.1,3.2,5.6,7.5,3.0,8.1,11.1,4.1,1.6,0.7,2.2,3.0,23.0,.486,.521,.338,.518,.748,.572
324,Kobe Bryant\bryanko01,1999-00,21,LAL,NBA,10.6,4.7,5.3,66,62,38.2,8.4,17.9,7.7,15.7,0.7,2.2,5.0,6.1,1.6,4.7,6.3,4.9,1.6,0.9,2.8,3.3,22.5,.468,.489,.319,.488,.821,.546
325,Patrick Ewing\ewingpa01,1992-93,30,NYK,NBA,10.6,3.2,2.2,81,81,37.1,9.6,19.1,9.6,19.0,0.0,0.1,4.9,6.9,2.4,9.7,12.1,1.9,0.9,2.0,3.3,3.5,24.2,.503,.504,.143,.503,.719,.546
326,George Gervin\gervige01,1979-80,27,SAS,NBA,10.6,3.1,2.2,78,,37.6,13.1,24.9,12.7,23.6,0.4,1.3,6.5,7.6,2.0,3.2,5.2,2.6,1.4,1.0,3.3,2.7,33.1,.528,.540,.314,.536,.852,.587
327,Blake Griffin\griffbl01,2012-13,23,LAC,NBA,10.6,4.5,4.8,80,80,32.5,7.2,13.4,7.2,13.1,0.1,0.4,3.5,5.3,2.3,6.0,8.3,3.7,1.2,0.6,2.3,2.9,18.0,.538,.548,.179,.541,.660,.572
328,Allen Iverson\iversal01,2005-06,30,PHI,NBA,10.6,4.3,3.5,72,72,43.1,11.3,25.3,10.3,22.2,1.0,3.1,9.4,11.5,0.6,2.6,3.2,7.4,1.9,0.1,3.4,1.7,33.0,.447,.465,.323,.467,.814,.543
329,Shawn Kemp\kempsh01,1994-95,25,SEA,NBA,10.6,3.5,3.1,82,79,32.7,6.6,12.2,6.6,12.1,0.0,0.1,5.3,7.1,3.9,7.0,10.9,1.8,1.2,1.5,3.2,4.1,18.7,.547,.548,.286,.548,.749,.610
330,Yao Ming\mingya01,2008-09,28,HOU,NBA,10.6,3.3,3.0,77,77,33.6,7.4,13.4,7.3,13.4,0.0,0.0,4.9,5.7,2.6,7.2,9.9,1.8,0.4,1.9,3.0,3.3,19.7,.548,.548,1.000,.549,.866,.618
331,Chris Mullin\mullich01,1988-89,25,GSW,NBA,10.6,4.4,3.7,82,82,37.7,10.1,19.9,9.8,18.7,0.3,1.2,6.0,6.7,1.9,4.0,5.9,5.1,2.1,0.5,3.6,2.2,26.5,.509,.527,.230,.516,.892,.581
332,John Stockton\stockjo01,1992-93,30,UTA,NBA,10.6,3.8,3.3,82,82,34.9,5.3,11.0,4.5,8.7,0.9,2.3,3.6,4.5,0.8,2.1,2.9,12.0,2.4,0.3,3.2,2.7,15.1,.486,.513,.385,.526,.798,.584
333,Ben Wallace\wallabe01,2002-03,28,DET,NBA,10.6,5.1,5.1,73,73,39.4,2.9,6.0,2.9,5.9,0.0,0.1,1.2,2.6,4.0,11.4,15.4,1.6,1.4,3.2,1.2,2.5,6.9,.481,.485,.167,.482,.450,.486
334,Russell Westbrook\westbru01,2014-15,26,OKC,NBA,10.6,7.6,11.0,67,67,34.4,9.4,22.0,8.1,17.7,1.3,4.3,8.1,9.8,1.9,5.4,7.3,8.6,2.1,0.2,4.4,2.7,28.1,.426,.457,.299,.455,.835,.536
335,James Worthy\worthja01,1989-90,28,LAL,NBA,10.6,4.5,4.0,80,80,37.0,8.9,16.2,8.7,15.6,0.2,0.6,3.1,4.0,2.0,4.0,6.0,3.6,1.2,0.6,2.0,2.4,21.1,.548,.557,.306,.554,.782,.586
336,Charles Barkley\barklch01,1995-96,32,PHO,NBA,10.5,5.2,5.9,71,71,37.1,8.2,16.3,7.5,13.9,0.7,2.5,6.2,8.0,3.4,8.1,11.6,3.7,1.6,0.8,3.1,2.9,23.2,.500,.539,.280,.521,.777,.585
337,George Gervin\gervige01,1980-81,28,SAS,NBA,10.5,2.5,1.6,82,,33.7,10.4,21.1,10.3,20.7,0.1,0.4,6.2,7.6,1.5,3.6,5.1,3.2,1.1,0.7,3.1,2.6,27.1,.492,.496,.257,.494,.826,.555
338,Steve Nash\nashst01,2007-08,33,PHO,NBA,10.5,2.6,1.6,81,81,34.3,6.0,11.9,3.8,7.2,2.2,4.7,2.7,3.0,0.3,3.1,3.5,11.1,0.7,0.1,3.6,1.4,16.9,.504,.527,.470,.597,.906,.641
339,Jermaine O'Neal\onealje01,2002-03,24,IND,NBA,10.5,3.3,2.6,77,76,37.2,7.9,16.4,7.8,16.1,0.1,0.3,4.8,6.6,2.6,7.7,10.3,2.0,0.9,2.3,2.3,3.6,20.8,.484,.487,.333,.487,.731,.539
340,Robert Parish\parisro01,1988-89,35,BOS,NBA,10.5,4.5,4.2,80,80,35.5,7.5,13.1,7.5,13.1,0.0,0.0,3.7,5.1,4.3,8.2,12.5,2.2,1.0,1.5,2.5,2.6,18.6,.570,.570,,.570,.719,.607
341,Zach Randolph\randoza01,2010-11,29,MEM,NBA,10.5,3.1,2.5,75,74,36.3,8.0,15.8,7.9,15.3,0.1,0.6,4.0,5.3,4.3,7.8,12.2,2.2,0.8,0.3,2.0,2.3,20.1,.503,.515,.186,.507,.758,.552
342,Paul Westphal\westppa01,1979-80,29,PHO,NBA,10.5,2.9,2.4,82,,32.5,8.4,16.1,8.1,14.9,0.3,1.1,4.7,5.4,0.6,1.7,2.3,5.1,1.5,0.4,2.5,2.0,21.9,.525,.544,.280,.535,.862,.593
343,Dominique Wilkins\wilkido01,1992-93,33,ATL,NBA,10.5,3.7,3.6,71,70,37.3,10.4,22.3,8.7,17.9,1.7,4.5,7.3,8.8,2.6,4.2,6.8,3.2,1.0,0.4,2.6,1.6,29.9,.468,.490,.380,.506,.828,.570
344,Vin Baker\bakervi01,1997-98,26,SEA,NBA,10.4,3.0,2.0,82,82,35.9,7.7,14.2,7.7,14.1,0.0,0.1,3.8,6.4,3.5,4.5,8.0,1.9,1.1,1.0,2.1,3.4,19.2,.542,.545,.143,.543,.591,.564
345,Kevin Durant\duranke01,2017-18,29,GSW,NBA,10.4,4.5,5.6,68,68,34.2,9.3,18.0,6.7,11.9,2.5,6.1,5.3,5.9,0.5,6.4,6.8,5.4,0.7,1.8,3.0,2.0,26.4,.516,.565,.419,.586,.889,.640
346,Pau Gasol\gasolpa01,2014-15,34,CHI,NBA,10.4,3.2,2.8,78,78,34.4,7.3,14.8,7.2,14.4,0.2,0.3,3.8,4.7,2.8,9.0,11.8,2.7,0.3,1.9,2.0,1.9,18.5,.494,.495,.462,.500,.803,.550
347,Kyrie Irving\irvinky01,2014-15,22,CLE,NBA,10.4,3.7,3.3,75,75,36.4,7.7,16.5,5.6,11.4,2.1,5.0,4.2,4.9,0.7,2.4,3.2,5.2,1.5,0.3,2.5,1.9,21.7,.468,.491,.415,.532,.863,.583
348,LeBron James\jamesle01,2014-15,30,CLE,NBA,10.4,5.9,7.4,69,69,36.1,9.0,18.5,7.3,13.6,1.7,4.9,5.4,7.7,0.7,5.3,6.0,7.4,1.6,0.7,3.9,2.0,25.3,.488,.536,.354,.535,.710,.577
349,Dominique Wilkins\wilkido01,1988-89,29,ATL,NBA,10.4,3.5,2.6,80,80,37.5,10.2,22.0,9.8,20.6,0.4,1.3,5.5,6.6,3.2,3.7,6.9,2.6,1.5,0.7,2.3,1.7,26.2,.464,.475,.276,.472,.844,.528
350,Kobe Bryant\bryanko01,2010-11,32,LAL,NBA,10.3,4.1,3.8,82,82,33.9,9.0,20.0,7.6,15.6,1.4,4.3,5.9,7.1,1.0,4.1,5.1,4.7,1.2,0.1,3.0,2.1,25.3,.451,.487,.323,.487,.828,.548
351,Goran Dragić\dragigo01,2013-14,27,PHO,NBA,10.3,4.0,3.9,76,75,35.1,7.3,14.4,5.7,10.4,1.6,3.9,4.2,5.5,0.9,2.3,3.2,5.9,1.4,0.3,2.8,2.7,20.3,.505,.542,.408,.561,.760,.604
352,Alex English\englial01,1982-83,29,DEN,NBA,10.3,5.0,4.7,82,82,36.4,11.7,22.6,11.7,22.5,0.0,0.1,5.0,6.0,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4,.516,.519,.167,.517,.829,.561
353,Reggie Miller\millere01,1995-96,30,IND,NBA,10.3,3.9,3.9,76,76,34.5,6.6,14.0,4.4,8.6,2.2,5.4,5.7,6.6,0.5,2.3,2.8,3.3,1.0,0.2,2.5,2.3,21.1,.473,.512,.410,.552,.863,.625
354,Paul Pierce\piercpa01,2008-09,31,BOS,NBA,10.3,3.4,2.5,81,81,37.5,6.7,14.6,5.2,10.8,1.5,3.8,5.7,6.8,0.7,5.0,5.6,3.6,1.0,0.3,2.8,2.7,20.5,.457,.480,.391,.508,.830,.582
355,Deron Williams\willide01,2009-10,25,UTA,NBA,10.3,3.7,3.3,76,76,36.9,6.5,13.9,5.2,10.4,1.3,3.4,4.4,5.5,0.7,3.3,4.0,10.5,1.3,0.2,3.3,2.7,18.7,.469,.501,.371,.515,.801,.574
356,Carlos Boozer\boozeca01,2007-08,26,UTA,NBA,10.2,3.7,3.2,81,81,34.9,8.8,16.0,8.8,16.0,0.0,0.0,3.6,4.9,2.4,8.0,10.4,2.9,1.2,0.5,2.6,3.6,21.1,.547,.547,.000,.547,.738,.581
357,Marc Gasol\gasolma01,2014-15,30,MEM,NBA,10.2,4.6,4.8,81,81,33.2,6.5,13.2,6.5,13.0,0.0,0.2,4.3,5.4,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,17.4,.494,.500,.176,.496,.795,.558
358,Grant Hill\hillgr01,1997-98,25,DET,NBA,10.2,5.6,4.8,81,81,40.7,7.6,16.8,7.6,16.5,0.0,0.3,5.9,8.0,1.1,6.5,7.7,6.8,1.8,0.7,3.5,2.4,21.1,.452,.457,.143,.453,.740,.520
359,Magic Johnson\johnsma02,1983-84,24,LAL,NBA,10.2,5.2,6.1,67,66,38.3,6.6,11.6,6.5,11.2,0.1,0.4,4.3,5.3,1.5,5.9,7.3,13.1,2.2,0.7,4.6,2.5,17.6,.565,.579,.207,.569,.810,.628
360,Chris Mullin\mullich01,1989-90,26,GSW,NBA,10.2,4.9,4.8,78,78,36.3,8.7,16.3,7.6,13.3,1.1,3.0,6.5,7.3,1.7,4.3,5.9,4.1,1.6,0.6,3.1,1.8,25.1,.536,.573,.372,.570,.889,.643
361,Shaquille O'Neal\onealsh01,1997-98,25,LAL,NBA,10.2,3.6,4.6,60,57,36.3,11.2,19.1,11.2,19.1,0.0,0.0,6.0,11.4,3.5,7.9,11.4,2.4,0.7,2.4,2.9,3.2,28.3,.584,.584,,.584,.527,.587
362,Ben Wallace\wallabe01,2003-04,29,DET,NBA,10.2,5.5,5.1,81,81,37.7,3.9,9.2,3.9,9.1,0.0,0.1,1.8,3.6,4.0,8.4,12.4,1.7,1.8,3.0,1.5,2.0,9.5,.421,.424,.125,.422,.490,.441
363,Gus Williams\willigu01,1981-82,28,SEA,NBA,10.2,4.5,4.2,80,80,36.0,9.7,19.9,9.6,19.4,0.1,0.5,4.0,5.5,1.2,1.9,3.1,6.9,2.2,0.5,2.5,2.0,23.4,.486,.492,.225,.488,.734,.526
364,LaMarcus Aldridge\aldrila01,2015-16,30,SAS,NBA,10.1,2.2,1.8,74,74,30.6,7.2,14.1,7.2,13.9,0.0,0.2,3.5,4.1,2.4,6.2,8.5,1.5,0.5,1.1,1.3,2.0,18.0,.513,.521,.000,.513,.858,.565
365,Chauncey Billups\billuch01,2008-09,32,TOT,NBA,10.1,3.2,2.5,79,79,35.3,5.2,12.4,3.1,7.4,2.1,5.0,5.3,5.8,0.4,2.6,3.0,6.4,1.2,0.2,2.2,2.0,17.7,.418,.425,.408,.501,.913,.592
366,Tim Duncan\duncati01,2008-09,32,SAS,NBA,10.1,4.2,4.6,75,75,33.7,7.4,14.8,7.4,14.7,0.0,0.0,4.5,6.4,2.7,8.0,10.7,3.5,0.5,1.7,2.2,2.3,19.3,.504,.505,.000,.504,.692,.549
367,Julius Erving\ervinju01,1983-84,33,PHI,NBA,10.1,5.3,5.9,77,77,34.8,8.8,17.2,8.7,16.9,0.1,0.3,4.7,6.3,2.5,4.4,6.9,4.0,1.8,1.8,3.0,2.8,22.4,.512,.515,.333,.515,.754,.562
368,Al Horford\horfoal01,2010-11,24,ATL,NBA,10.1,4.4,4.4,77,77,35.1,6.7,12.0,6.6,11.9,0.0,0.1,1.9,2.4,2.4,7.0,9.3,3.5,0.8,1.0,1.5,2.5,15.3,.557,.557,.500,.558,.798,.587
369,Eddie Jones\jonesed02,1999-00,28,CHH,NBA,10.1,5.2,5.3,72,72,39.0,6.6,15.5,4.9,10.8,1.8,4.7,5.0,5.8,1.1,3.6,4.8,4.2,2.7,0.7,2.2,2.4,20.1,.427,.450,.375,.484,.864,.555
370,Karl Malone\malonka01,1987-88,24,UTA,NBA,10.1,3.7,2.5,82,82,39.0,10.5,20.1,10.5,20.1,0.0,0.1,6.7,9.6,3.4,8.6,12.0,2.4,1.4,0.6,4.0,3.6,27.7,.520,.522,.000,.520,.700,.568
371,Paul Pierce\piercpa01,2002-03,25,BOS,NBA,10.1,4.9,4.2,79,79,39.2,8.4,20.2,6.9,15.2,1.5,4.9,7.6,9.5,1.3,6.0,7.3,4.4,1.8,0.8,3.6,2.9,25.9,.416,.454,.302,.454,.802,.532
372,Ben Wallace\wallabe01,2005-06,31,DET,NBA,10.1,5.7,5.8,82,82,35.2,2.9,5.7,2.9,5.6,0.0,0.0,1.5,3.6,3.7,7.6,11.3,1.9,1.8,2.2,1.1,2.0,7.3,.510,.514,.000,.510,.416,.501
373,Russell Westbrook\westbru01,2017-18,29,OKC,NBA,10.1,7.5,8.2,80,80,36.4,9.5,21.1,8.3,17.0,1.2,4.1,5.2,7.1,1.9,8.2,10.1,10.3,1.8,0.3,4.8,2.5,25.4,.449,.485,.298,.477,.737,.524
374,Patrick Ewing\ewingpa01,1990-91,28,NYK,NBA,10.0,4.6,3.9,81,81,38.3,10.4,20.3,10.4,20.2,0.0,0.1,5.7,7.7,2.4,8.8,11.2,3.0,1.0,3.2,3.6,3.5,26.6,.514,.516,.000,.514,.745,.561
375,Kevin Johnson\johnske02,1991-92,25,PHO,NBA,10.0,3.1,2.2,78,78,37.2,6.9,14.4,6.8,13.8,0.1,0.6,5.7,7.1,0.8,3.0,3.7,10.7,1.5,0.3,3.5,2.3,19.7,.479,.490,.217,.484,.807,.561
376,Kevin Love\loveke01,2011-12,23,MIN,NBA,10.0,3.5,4.5,55,55,39.0,8.6,19.3,6.7,14.1,1.9,5.1,6.9,8.4,4.1,9.2,13.3,2.0,0.9,0.5,2.3,2.8,26.0,.448,.475,.372,.497,.824,.568
377,Robert Parish\parisro01,1981-82,28,BOS,NBA,10.0,3.7,3.8,80,78,31.7,8.4,15.4,8.4,15.4,0.0,0.0,3.2,4.4,3.6,7.2,10.8,1.8,0.9,2.4,2.8,3.3,19.9,.542,.542,,.542,.710,.571
378,Mark Price\pricema01,1993-94,29,CLE,NBA,10.0,3.9,4.6,76,73,31.4,6.3,13.2,4.8,9.3,1.6,3.9,3.1,3.5,0.5,2.5,3.0,7.8,1.4,0.1,2.5,1.2,17.3,.478,.511,.397,.536,.888,.586
379,Derrick Coleman\colemde01,1993-94,26,NJN,NBA,9.9,4.5,4.5,77,77,36.1,7.0,15.7,6.5,14.1,0.5,1.6,5.7,7.4,3.4,7.9,11.3,3.4,0.9,1.8,2.7,2.7,20.2,.447,.462,.314,.463,.774,.534
380,Joe Dumars\dumarjo01,1990-91,27,DET,NBA,9.9,2.9,1.8,80,80,38.1,7.8,16.2,7.6,15.6,0.2,0.6,4.6,5.2,0.8,1.6,2.3,5.5,1.1,0.1,2.4,1.7,20.4,.481,.488,.311,.487,.890,.552
381,Manu Ginóbili\ginobma01,2010-11,33,SAS,NBA,9.9,4.5,5.3,80,79,30.3,5.5,12.7,3.6,7.2,1.9,5.5,4.5,5.1,0.5,3.2,3.7,4.9,1.5,0.4,2.2,2.0,17.4,.433,.497,.349,.509,.871,.581
382,Steve Nash\nashst01,2009-10,35,PHO,NBA,9.9,2.6,1.8,81,81,32.8,6.2,12.2,4.6,8.6,1.5,3.6,2.6,2.8,0.4,2.9,3.3,11.0,0.5,0.1,3.6,1.3,16.5,.507,.540,.426,.570,.938,.615
383,Steve Nash\nashst01,2001-02,27,DAL,NBA,9.9,3.1,2.3,82,82,34.6,6.4,13.3,4.5,9.1,1.9,4.2,3.2,3.6,0.6,2.5,3.1,7.7,0.6,0.0,2.8,2.0,17.9,.483,.495,.455,.554,.887,.602
384,Shaquille O'Neal\onealsh01,2003-04,31,LAL,NBA,9.9,4.6,5.4,67,67,36.8,8.3,14.1,8.3,14.1,0.0,0.0,4.9,10.1,3.7,7.8,11.5,2.9,0.5,2.5,2.9,3.4,21.5,.584,.584,,.584,.490,.578
385,Alex English\englial01,1985-86,32,DEN,NBA,9.8,3.2,2.1,81,81,37.3,11.7,23.3,11.7,23.2,0.0,0.1,6.3,7.3,2.4,2.6,5.0,4.0,0.9,0.4,3.1,2.9,29.8,.504,.505,.200,.504,.862,.562
386,Patrick Ewing\ewingpa01,1996-97,34,NYK,NBA,9.8,2.7,1.7,78,78,37.0,8.4,17.2,8.4,17.1,0.0,0.1,5.6,7.5,2.2,8.4,10.7,2.0,0.9,2.4,3.4,3.2,22.4,.488,.490,.222,.489,.754,.548
387,Mark Price\pricema01,1992-93,28,CLE,NBA,9.8,3.1,3.2,75,74,31.7,6.4,13.1,4.7,9.2,1.6,3.9,3.9,4.1,0.5,2.2,2.7,8.0,1.2,0.1,2.6,1.4,18.2,.484,.512,.416,.546,.948,.609
388,Dominique Wilkins\wilkido01,1987-88,28,ATL,NBA,9.8,3.7,2.9,78,76,37.8,11.7,25.1,11.2,23.4,0.5,1.7,6.9,8.4,2.7,3.7,6.4,2.9,1.3,0.6,2.8,2.1,30.7,.464,.476,.295,.474,.826,.534
389,Stephen Curry\curryst01,2018-19,30,GSW,NBA,9.7,4.9,6.3,69,69,33.8,9.2,19.4,4.0,7.7,5.1,11.7,3.8,4.2,0.7,4.7,5.3,5.2,1.3,0.4,2.8,2.4,27.3,.472,.525,.437,.604,.916,.641
390,Dwight Howard\howardw01,2006-07,21,ORL,NBA,9.7,4.3,3.6,82,82,36.9,6.4,10.6,6.4,10.6,0.0,0.0,4.8,8.1,3.5,8.8,12.3,1.9,0.9,1.9,3.9,3.0,17.6,.603,.603,.500,.603,.586,.619
391,Fat Lever\leverfa01,1986-87,26,DEN,NBA,9.7,5.9,5.6,82,82,37.2,7.8,16.7,7.6,15.6,0.3,1.1,3.0,3.8,2.6,6.3,8.9,8.0,2.5,0.4,2.0,2.7,18.9,.469,.486,.239,.477,.782,.515
392,Hakeem Olajuwon\olajuha01,1995-96,33,HOU,NBA,9.7,4.7,4.6,72,72,38.8,10.7,20.8,10.6,20.6,0.0,0.2,5.5,7.6,2.4,8.4,10.9,3.6,1.6,2.9,3.4,3.4,26.9,.514,.517,.214,.515,.724,.558
393,Michael Redd\reddmi01,2003-04,24,MIL,NBA,9.7,3.2,2.2,82,82,36.8,7.7,17.5,6.2,13.1,1.5,4.4,4.7,5.4,1.4,3.5,5.0,2.3,1.0,0.1,1.4,1.9,21.7,.440,.470,.350,.484,.868,.544
394,Chris Bosh\boshch01,2006-07,22,TOR,NBA,9.6,3.1,2.6,69,69,38.5,7.9,15.9,7.7,15.3,0.2,0.5,6.7,8.6,2.7,8.0,10.7,2.5,0.6,1.3,2.6,2.4,22.6,.496,.501,.343,.502,.785,.577
395,DeMar DeRozan\derozde01,2017-18,28,TOR,NBA,9.6,2.6,1.8,80,80,33.9,8.1,17.7,7.0,14.1,1.1,3.6,5.8,7.0,0.7,3.2,3.9,5.2,1.1,0.3,2.2,1.9,23.0,.456,.494,.310,.488,.825,.555
396,Tim Duncan\duncati01,2014-15,38,SAS,NBA,9.6,4.2,5.5,77,77,28.9,5.4,10.6,5.4,10.5,0.0,0.1,3.0,4.0,2.2,6.9,9.1,3.0,0.8,2.0,1.7,2.1,13.9,.512,.514,.286,.513,.740,.560
397,Larry Johnson\johnsla02,1992-93,23,CHH,NBA,9.6,4.6,3.4,82,82,40.5,8.9,16.9,8.7,16.0,0.2,0.9,4.1,5.3,3.4,7.1,10.5,4.3,0.6,0.3,2.8,2.3,22.1,.526,.540,.254,.532,.767,.574
398,Jason Kidd\kiddja01,2000-01,27,PHO,NBA,9.6,5.3,4.8,77,76,39.8,5.9,14.2,5.0,11.2,0.9,3.0,4.3,5.2,1.2,5.2,6.4,9.8,2.2,0.3,3.7,2.2,16.9,.411,.442,.297,.443,.814,.510
399,Damian Lillard\lillada01,2013-14,23,POR,NBA,9.6,3.5,2.7,82,82,35.8,6.7,15.9,4.1,9.1,2.7,6.8,4.5,5.2,0.4,3.1,3.5,5.6,0.8,0.3,2.4,2.4,20.7,.424,.447,.394,.508,.871,.568
400,Karl Malone\malonka01,1998-99,35,UTA,NBA,9.6,4.1,6.8,49,49,37.4,8.0,16.3,8.0,16.2,0.0,0.0,7.7,9.8,2.2,7.3,9.4,4.1,1.3,0.6,3.3,2.7,23.8,.493,.494,.000,.493,.788,.577
401,Stephon Marbury\marbust01,2002-03,25,PHO,NBA,9.6,3.6,2.4,81,81,40.0,8.3,18.9,7.2,15.2,1.1,3.7,4.6,5.8,0.7,2.6,3.2,8.1,1.3,0.2,3.2,2.5,22.3,.439,.472,.301,.468,.803,.520
402,Dikembe Mutombo\mutomdi01,2001-02,35,PHI,NBA,9.6,2.5,1.3,80,80,36.3,4.0,8.0,4.0,8.0,0.0,0.0,3.5,4.6,3.2,7.6,10.8,1.0,0.4,2.4,2.0,3.0,11.5,.501,.501,,.501,.764,.574
403,Dwyane Wade\wadedw01,2012-13,31,MIA,NBA,9.6,3.5,3.9,69,69,34.7,8.2,15.8,8.0,14.9,0.2,1.0,4.5,6.2,1.2,3.7,5.0,5.1,1.9,0.8,2.8,2.0,21.2,.521,.537,.258,.528,.725,.571
404,Carmelo Anthony\anthoca01,2012-13,28,NYK,NBA,9.5,2.8,2.4,67,67,37.0,10.0,22.2,7.6,16.0,2.3,6.2,6.3,7.6,2.0,4.9,6.9,2.6,0.8,0.5,2.6,3.1,28.7,.449,.476,.379,.502,.830,.560
